ENTREZID	Symbol
117143	TADA1
117144	CATSPER1
117145	THEM4
117154	DACH2
117155	CATSPER2
117156	SCGB3A2
117157	SH2D1B
117159	DCD
117166	WFIKKN1
117177	RAB3IP
117178	SSX2IP
117194	MRGPRX2
117196	MRGPRX4
117245	HRASLS5
117246	FTSJ3
117247	SLC16A10
117248	GALNTL2
117283	IP6K3
117285	DEFB118
117286	CIB3
117289	TAGAP
1173	AP2M1
1174	AP1S1
1175	AP2S1
117531	TMC1
117532	TMC2
117579	RLN3
117581	TWIST2
117583	PARD3B
1176	AP3S1
117608	ZNF354B
1178	CLC
117854	TRIM6
1179	CLCA1
118	ADD1
1180	CLCN1
1181	CLCN2
1182	CLCN3
1183	CLCN4
1184	CLCN5
118421	NCRNA00161
118424	UBE2J2
118425	GDEP
118426	LOH12CR1
118427	OLFM3
118429	ANTXR2
118430	MUCL1
118442	GPR62
118460	EXOSC6
118461	C10orf71
118471	PRAP1
118472	ZNF511
118487	CHCHD1
118490	ZMYND17
118491	TTC18
1185	CLCN6
1186	CLCN7
118611	C10orf90
118663	BTBD16
118670	FAM24A
118672	PSTK
1187	CLCNKA
118738	ZNF488
118788	PIK3AP1
1188	CLCNKB
118812	MORN4
118813	ZFYVE27
118856	MMP21
118881	COMTD1
118924	C10orf4
118932	ANKRD22
118980	SFXN2
118987	PDZD8
119	ADD2
119032	C10orf32
1191	CLU
1192	CLIC1
1193	CLIC2
119391	GSTO2
119392	C10orf78
119395	CALHM3
119467	CLRN3
1195	CLK1
119504	ANAPC16
119548	PNLIPRP3
119559	SFXN4
119587	CPXM2
1196	CLK2
119678	OR52E2
119679	OR52J3
119682	OR51L1
119687	OR51A7
119692	OR51S1
119694	OR51F2
119695	OR52R1
119710	C11orf74
119749	OR4C46
119764	OR4X2
119765	OR4B1
119772	OR52M1
119774	OR52K2
1198	CLK3
12	SERPINA3
120	ADD3
1200	TPP1
120065	OR5P2
120066	OR5P3
120071	GYLTL1B
1201	CLN3
120103	SLC36A4
120114	FAT3
120224	TMEM45B
120227	CYP2R1
120237	DBX1
1203	CLN5
120376	C11orf93
120379	PIH1D2
120400	FAM55A
120406	FAM55B
120425	AMICA1
120526	DNAJC24
120534	C11orf46
120586	OR8I2
1207	CLNS1A
120775	OR2D3
120776	OR2D2
120787	OR52W1
120793	OR56A4
120796	OR56A1
1208	CLPS
120863	DEPDC4
120892	LRRK2
1209	CLPTM1
120935	CCDC38
120939	C12orf59
121006	FAM186A
121053	C12orf45
1211	CLTA
121130	OR10P1
1212	CLTB
121214	SDR9C7
121227	LRIG3
121256	TMEM132D
121260	SLC15A4
121268	RHEBL1
121273	C12orf54
121274	ZNF641
121275	OR10AD1
121278	TPH2
1213	CLTC
121340	SP7
121355	GTSF1
121364	OR10A7
121391	KRT74
121441	NEDD1
121457	IKBIP
1215	CMA1
121504	HIST4H4
121506	ERP27
121512	FGD4
121536	AEBP2
121549	ASCL4
121551	BTBD11
121599	SPIC
121601	ANO4
121642	ALKBH2
121643	FOXN4
121665	SPPL3
121793	C13orf16
122011	CSNK1A1L
122042	RXFP2
122046	C13orf26
122060	SLAIN1
122258	C13orf28
122402	TDRD9
122416	ANKRD9
122481	AK7
122509	IFI27L1
122525	C14orf28
122553	TRAPPC6B
122616	C14orf79
122618	PLD4
122622	ADSSL1
122651	RNASE11
122664	TPPP2
122665	RNASE8
122704	MRPL52
122706	PSMB11
122740	OR4K14
122742	OR4L1
122748	OR11H6
122769	PPIL5
122773	KLHDC1
122786	FRMD6
122809	SOCS4
122830	NAA30
122876	GPHB5
122945	C14orf148
122953	JDP2
122961	ISCA2
122970	ACOT4
123	PLIN2
1230	CCR1
123016	TTC8
123036	TC2N
123041	SLC24A4
123096	SLC25A29
123099	DEGS2
123103	KLHL33
123169	LEO1
1232	CCR3
123207	C15orf40
123228	SENP8
123263	MTFMT
123264	OSTBETA
123283	TARSL2
1233	CCR4
123355	LRRC28
1234	CCR5
1235	CCR6
123591	C15orf27
1236	CCR7
123606	NIPA1
123624	AGBL1
123688	AGPHD1
1237	CCR8
123720	WHAMM
123722	FSD2
123745	PLA2G4E
123775	C16orf46
1238	CCBP2
123803	NTAN1
123811	C16orf63
123872	LRRC50
123876	ACSM2A
123879	DCUN1D3
123904	NRN1L
123920	CMTM3
123970	C16orf78
124	ADH1A
1240	CMKLR1
124044	SPATA2L
124045	C16orf55
124056	NOXO1
124093	CCDC78
1241	LTB4R
124152	IQCK
124220	ZG16B
124222	PAQR4
124245	ZC3H18
124274	GPR139
124359	CDYL2
1244	ABCC2
124401	ANKS3
124402	FAM100A
124404	Septin 12
124411	ZNF720
124446	TMEM219
124454	EARS2
124460	SNX20
124491	TMEM170A
124512	C17orf95
124535	HSF5
124538	OR4D2
124540	MSI2
124565	SLC38A10
124583	CANT1
124590	USH1G
124599	CD300LB
124602	KIF19
124626	ZPBP2
124637	CYB5D1
124739	USP43
124751	KRBA2
124773	C17orf64
124783	C17orf46
124790	HEXIM2
124808	CCDC43
124817	CNTD1
124842	TMEM132E
124857	WFIKKN2
124872	B4GALNT2
124912	SPACA3
124923	SGK494
124925	SEZ6
124930	ANKRD13B
124935	SLC43A2
124936	CYB5D2
124961	ZFP3
124975	GGT6
124976	SPNS2
124989	C17orf57
124995	MRPL10
124997	WDR81
125	ADH1B
125058	TBC1D16
125061	AFMID
125111	GJD3
125113	KRT222
125115	KRT40
125144	NCRNA00188
125150	ZSWIM7
125170	SMCR7
125206	SLC5A10
125228	C18orf19
125336	LOXHD1
125476	INO80C
125488	TTC39C
125704	FAM69C
1258	CNGB1
125875	CLDND2
125893	ZNF816A
1259	CNGA1
125919	ZNF543
125931	CEACAM20
125950	RAVER1
125958	OR7D4
125962	OR7G1
125963	OR1M1
125965	COX6B2
125972	CALR3
125981	ACER1
125988	C19orf70
126	ADH1C
1260	CNGA2
126003	TRAPPC5
126006	PCP2
126014	OSCAR
126017	ZNF813
126068	ZNF441
126069	ZNF491
126070	ZNF440
126074	C19orf39
126075	CCDC159
1261	CNGA3
126119	JOSD2
126123	C19orf41
126129	CPT1C
126133	ALDH16A1
126147	NTN5
1262	CNGA4
126204	NLRP13
126205	NLRP8
126206	NLRP5
126208	ZNF787
126231	ZNF573
126248	WDR88
126259	TMIGD2
126272	EID2B
126282	TNFAIP8L1
126295	ZNF57
126298	IRGQ
126299	ZNF428
1263	PLK3
126306	JSRP1
126308	MOBKL2A
126321	C19orf28
126326	GIPC3
126328	NDUFA11
126353	C19orf21
126364	LRRC25
126370	OR1I1
126374	WTIP
126375	ZNF792
126382	NR2C2AP
126393	HSPB6
1264	CNN1
126402	CCDC105
126410	CYP4F22
126432	RINL
126433	FBXO27
1265	CNN2
126526	C19orf47
126541	OR10H4
126549	ANKLE1
126567	C2CD4C
1266	CNN3
126626	GABPB2
126637	TCHHL1
126638	RPTN
126661	CCDC163P
126668	TDRD10
126669	SHE
126695	C1orf172
1267	CNP
126731	C1orf96
126767	AADACL3
126789	PUSL1
126792	B3GALT6
1268	CNR1
126820	WDR63
126823	KLHDC9
126859	C1orf125
126868	C1orf161
1269	CNR2
126917	IFFO2
126969	SLC44A3
127	ADH4
127002	ATXN7L2
127003	C1orf194
127018	LYPLAL1
127059	OR2M5
127062	OR2M3
127066	OR14C36
127069	OR2T10
127074	OR2T4
127077	OR2T11
1271	CNTFR
127124	ATP6V1G3
1272	CNTN1
127247	ASB17
127253	TYW3
127254	C1orf173
127255	LRRIQ3
127262	TPRG1L
127281	C1orf93
127294	MYOM3
127343	DMBX1
127385	OR10J5
127391	TMCO2
127396	ZNF684
127428	C1orf83
127435	PODN
127495	LRRC39
127534	GJB4
127540	HMGB4
127544	RNF19B
127550	A3GALT2
127579	DCST2
127602	DNAH14
127623	OR2B11
127665	ZNF648
127670	TEDDM1
127687	C1orf122
1277	COL1A1
127700	OSCP1
127703	C1orf216
127707	KLHDC7A
127731	VWA5B1
127733	UBXN10
127795	C1orf87
1278	COL1A2
127829	ARL8A
127833	SYT2
127845	GOLT1A
127933	UHMK1
127943	FCRLB
128	ADH5
1280	COL2A1
128025	WDR64
128061	C1orf131
128077	LIX1L
1281	COL3A1
128153	SPATA17
128178	EDARADD
1282	COL4A1
128209	KLF17
128218	TMEM125
128229	C1orf182
128239	IQGAP3
128240	APOA1BP
128272	ARHGEF19
128308	MRPL55
128312	HIST3H2BB
128338	DRAM2
128344	C1orf88
128346	C1orf162
128360	OR10T2
128366	OR6P1
128367	OR10X1
128368	OR10Z1
128371	OR6K6
128372	OR6N1
128387	TATDN3
1284	COL4A2
128408	BHLHE23
128414	NKAIN4
128434	VSTM2L
128439	SNHG11
128486	FITM2
128488	WFDC12
128497	C20orf165
1285	COL4A3
128506	C20orf123
128553	TSHZ2
1286	COL4A4
128602	C20orf85
128611	ZNF831
128637	TBC1D20
128646	SIRPD
128653	C20orf141
128674	PROKR2
1287	COL4A5
128710	C20orf94
1288	COL4A6
128817	CSTL1
128821	CST9L
128822	CST9
128826	C20orf166
128853	DUSP15
128859	BPIL3
128861	C20orf71
128864	C20orf144
128866	CHMP4B
128869	PIGU
128876	FAM83C
1289	COL5A1
128954	GAB4
128977	C22orf39
128989	C22orf25
1290	COL5A2
129025	ZNF280A
129049	SGSM1
129080	EMID1
1291	COL6A1
129138	ANKRD54
1292	COL6A2
129285	KLRAQ1
129293	C2orf89
1293	COL6A3
129303	TMEM150A
1294	COL7A1
129401	NUP35
129446	XIRP2
129450	C2orf60
1295	COL8A1
129521	NMS
129530	LYG1
129531	MITD1
129563	DIS3L2
1296	COL8A2
129607	CMPK2
129642	MBOAT2
129684	CNTNAP5
129685	TAF8
1297	COL9A1
129787	TMEM18
1298	COL9A2
129804	FBLN7
129807	NEU4
129831	RBM45
129852	C2orf73
129880	BBS5
129881	C2orf77
1299	COL9A3
13	AADAC
130	ADH6
1300	COL10A1
130013	ACMSD
130026	ICA1L
130074	FAM168B
130075	OR9A4
1301	COL11A1
130106	CIB4
130120	REG3G
130132	RFTN2
130162	C2orf63
1302	COL11A2
130271	PLEKHH2
1303	COL12A1
130340	AP1S3
130355	C2orf76
130367	SGPP2
130399	ACVR1C
130497	OSR1
1305	COL13A1
130502	TTC32
130507	UBR3
130535	KCTD18
130540	ALS2CR12
130557	ZNF513
130560	SPATA3
130574	LYPD6
130576	LYPD6B
130589	GALM
1306	COL15A1
130612	TMEM198
130617	ZFAND2B
1307	COL16A1
130733	TMEM178
130749	CPO
130752	MDH1B
1308	COL17A1
130813	C2orf50
130814	PQLC3
130827	TMEM182
130872	AHSA2
130888	FBXO36
130916	MTERFD2
130940	CCDC148
130951	C2orf65
131	ADH7
1310	COL19A1
131034	CPNE4
131096	KCNH8
1311	COMP
131118	DNAJC19
131149	OTOL1
131177	FAM3D
1312	COMT
131368	ZPLD1
131375	LYZL4
131377	KBTBD5
1314	COPA
131405	TRIM71
131408	FAM131A
131450	CD200R1
131474	CHCHD4
1315	COPB1
131540	ZDHHC19
131544	CRYBG3
131566	DCBLD2
131578	LRRC15
131583	FAM43A
1316	KLF6
131601	TPRA1
131616	TMEM42
131669	UROC1
1317	SLC31A1
1318	SLC31A2
131831	FAM194A
131870	NUDT16
131873	COL6A6
131890	GRK7
131920	TMEM207
131965	METTL6
132	ADK
132001	C3orf31
132014	IL17RE
132112	RTP1
132141	IQCF1
132158	GLYCTK
132160	PPM1M
132203	SNTN
132204	SYNPR
132228	C3orf45
132243	H1FOO
132299	OCIAD2
132320	SCLT1
132321	C4orf33
132332	TMEM155
132430	PABPC4L
1326	MAP3K8
132612	ADAD1
132625	ZFP42
132660	LIN54
132671	SPATA18
1327	COX4I1
132720	C4orf32
132724	TMPRSS11B
132789	GNPDA2
132851	SPATA4
132864	CPEB2
132884	EVC2
1329	COX5B
132946	ARL9
132949	AASDH
132954	PDCL2
132989	C4orf36
133	ADM
133015	PACRGL
133022	TRAM1L1
133121	ENPP6
133308	NHEDC2
133383	C5orf35
133396	IL31RA
133418	EMB
133482	SLCO6A1
133491	C5orf47
133522	PPARGC1B
133558	HEATR7B2
133584	EGFLAM
133619	PRRC1
133686	C5orf33
133688	UGT3A1
133690	CAPSL
133746	JMY
133874	C5orf58
1339	COX6A2
133923	ZNF474
133957	CCDC127
134	ADORA1
1340	COX6B1
134083	OR2Y1
134111	UBE2QL1
134121	C5orf49
134145	FAM173B
134147	CMBL
134187	POU5F2
134218	DNAJC21
134265	AFAP1L1
134266	GRPEL2
134285	TMEM171
134288	TMEM174
134353	LSM11
134359	POC5
134391	GPR151
134429	STARD4
134430	WDR36
134492	NUDCD2
1345	COX6C
134510	UBLCP1
134526	ACOT12
134548	ANKRD43
134549	SHROOM1
134553	C5orf24
1346	COX7A1
134637	ADAT2
1347	COX7A2
134701	RIPPLY2
134728	IRAK1BP1
134829	CLVS2
134860	TAAR9
134864	TAAR1
1349	COX7B
134957	STXBP5
1351	COX8A
135112	NCOA7
135114	HINT3
135138	PACRG
135152	B3GAT2
135154	C6orf57
1352	COX10
135228	CD109
135250	RAET1E
135293	PM20D2
135295	SFRS13B
1353	COX11
135398	C6orf141
135458	HUS1B
1355	COX15
1356	CP
135644	TRIM40
135656	DPCR1
1357	CPA1
1358	CPA2
135886	WBSCR28
135892	TRIM50
1359	CPA3
135924	OR9A2
135927	C7orf34
135932	TMEM139
135935	NOBOX
135941	OR2A14
135946	OR6B1
135948	OR2F2
136	ADORA2B
1360	CPB1
136051	ZNF786
1361	CPB2
1362	CPD
136227	EMID2
136242	PRSS37
136259	KLF14
136263	C7orf45
136288	C7orf57
1363	CPE
136306	SVOPL
136332	LRGUK
136371	ASB10
1364	CLDN4
1365	CLDN3
136541	TRYX3
1366	CLDN7
136647	C7orf11
1368	CPM
136853	SRCRB4D
136895	C7orf31
1369	CPN1
136991	ASZ1
1370	CPN2
137075	CLDN23
1371	CPOX
137209	ZNF572
1373	CPS1
137362	GOT1L1
137392	FAM92A1
1374	CPT1A
137492	VPS37A
1376	CPT2
137682	C8orf38
137695	TMEM68
137735	ABRA
137797	LYPD2
1378	CR1
137814	NKX2-6
137835	TMEM71
137868	SGCZ
137872	ADHFE1
137886	UBXN2B
1379	CR1L
137902	PXDNL
137964	AGPAT6
137970	UNC5D
137994	LETM2
1380	CR2
138009	DCAF4L2
138046	RALYL
138050	HGSNAT
138065	RNF183
1381	CRABP1
138151	NACC2
138162	C9orf116
138199	C9orf41
1382	CRABP2
138240	C9orf57
138241	C9orf85
138255	C9orf135
138307	LCN8
138311	FAM69B
1384	CRAT
138428	PTRH1
138429	PIP5KL1
138474	TAF1L
1385	CREB1
1386	ATF2
138639	PTPDC1
138649	ANKRD19
1387	CREBBP
138715	ARID3C
138716	C9orf23
138724	C9orf131
138799	OR13C5
1388	ATF6B
138802	OR13C8
138803	OR13C3
138804	OR13C4
138805	OR13F1
138881	OR1L8
138882	OR1N2
138883	OR1N1
1389	CREBL2
1390	CREM
139065	SLITRK4
139067	SPANXN3
139081	MAGEC3
139105	BEND2
139135	PASD1
139170	DCAF12L1
139189	DGKK
1392	CRH
139212	CXorf41
139221	MUM1L1
139231	FAM199X
139285	FAM123B
1393	CRHBP
139322	APOOL
139324	HDX
139341	FUNDC1
139378	GPR112
139411	PTCHD1
139422	MAGEB10
139425	DCAF8L1
1395	CRHR2
139562	OTUD6A
139596	UPRT
139599	MAGEE2
1396	CRIP1
139604	MAGEB16
139628	FOXR2
1397	CRIP2
139716	GAB3
139728	PNCK
139735	ZFP92
139741	ACTRT1
139760	GPR119
139793	PAGE3
1398	CRK
139804	RBMXL3
139818	DOCK11
139886	SPIN4
1399	CRKL
14	AAMP
140	ADORA3
1400	CRMP1
140032	RPS4Y2
1401	CRP
140258	KRTAP13-1
1404	HAPLN1
140432	RNF113B
140453	MUC17
140456	ASB11
140458	ASB5
140459	ASB6
140460	ASB7
140461	ASB8
140462	ASB9
140464	PISRT1
140465	MYL6B
140467	ZNF358
140469	MYO3B
140545	RNF32
140564	APOBEC3D
140576	S100A16
140578	CHODL
140597	TCEAL2
1406	CRX
140606	SELM
140609	NEK7
140612	ZFP28
140625	ACTRT2
140628	GATA5
140679	SLC32A1
140680	C20orf96
140683	C20orf70
140685	ZBTB46
140686	WFDC3
140687	GCNT7
140688	C20orf112
140689	CBLN4
140690	CTCFL
140691	TRIM69
140699	C20orf132
1407	CRY1
140700	SAMD10
140701	C20orf135
140706	C20orf160
140707	BRI3BP
140710	C20orf117
140711	C20orf118
140730	RIMS4
140732	SUN5
140733	MACROD2
140735	DYNLL2
140738	TMEM37
140739	UBE2F
140766	ADAMTS14
140767	NRSN1
140771	SMCR5
140775	SMCR8
1408	CRY2
140801	RPL10L
140803	TRPM6
140807	KRT72
140809	SRXN1
140823	ROMO1
140831	ZSWIM3
140832	WFDC10A
140836	BANF2
140838	NANP
140850	DEFB127
140856	C20orf79
140862	ISM1
140873	C20orf173
140876	FAM65C
140880	CST11
140881	DEFB129
140883	ZNF280B
140885	SIRPA
140886	PABPC5
140890	SFRS12
140893	C20orf151
140894	C20orf152
140901	STK35
140902	R3HDML
141	ADPRH
1410	CRYAB
1411	CRYBA1
1412	CRYBA2
1413	CRYBA4
1414	CRYBB1
1415	CRYBB2
1417	CRYBB3
1418	CRYGA
1419	CRYGB
142	PARP1
1420	CRYGC
1421	CRYGD
142678	MIB2
142679	DUSP19
142680	SLC34A3
142683	ITLN2
142684	RAB40A
142685	ASB15
142686	ASB14
142689	ASB12
1427	CRYGS
1428	CRYM
142827	C10orf129
142891	SAMD8
1429	CRYZ
142910	LIPJ
142940	TRUB1
143	PARP4
143098	MPP7
1431	CS
143187	VTI1A
1432	MAPK14
143241	DYDC1
143244	EIF5AL1
143279	HECTD2
143282	FGFBP3
143379	C10orf82
143384	C10orf46
1434	CSE1L
143425	SYT9
143458	LDLRAD3
143471	PSMA8
143496	OR52B4
1435	CSF1
143501	C11orf40
143503	OR51E1
143570	XRRA1
1436	CSF1R
143630	UBQLNL
143662	MUC15
143678	C11orf94
143684	FAM76B
143686	SESN3
143689	PIWIL4
1437	CSF2
1438	CSF2RA
143872	ARHGAP42
143879	KBTBD3
143884	CWF19L2
143888	KDELC2
1439	CSF2RB
143903	LAYN
143941	TTC36
1440	CSF3
144097	C11orf84
1441	CSF3R
144100	PLEKHA7
144108	SPTY2D1
144110	TMEM86A
144124	OR10A5
144125	OR2AG1
144132	DNHD1
144165	PRICKLE1
144193	AMDHD1
144195	SLC2A14
1442	CSH1
144233	BCDIN3D
144245	ALG10B
144321	GLIPR1L2
144348	ZNF664
144360	C12orf67
144363	LYRM5
1444	CSHL1
144402	CPNE8
144404	TMEM120B
144406	WDR66
144423	GLT1D1
144448	TSPAN19
144453	BEST3
144455	E2F7
1445	CSK
144501	KRT80
144568	A2ML1
144577	C12orf66
1446	CSN1S1
144608	C12orf60
144699	FBXL14
1447	CSN2
144715	RAD9B
144717	FAM109A
1448	CSN3
144809	C13orf30
144811	C13orf31
144983	HNRNPA1L2
145173	B3GALTL
1452	CSNK1A1
145226	RDH12
145258	GSC
145264	SERPINA12
145270	PRIMA1
145282	MIPOL1
1453	CSNK1D
145376	C14orf50
145389	SLC38A6
145407	C14orf37
145447	ABHD12B
145482	PTGR2
145483	FAM161B
145497	C14orf166B
1455	CSNK1G2
145501	ISM2
145508	C14orf145
145567	TTC7B
145581	LRFN5
1456	CSNK1G3
145645	C15orf43
1457	CSNK2A1
145741	C2CD4A
145748	LYSMD4
145773	FAM81A
145814	PGPEP1L
145853	C15orf61
145858	C15orf32
145864	HAPLN3
145873	MESP2
1459	CSNK2A2
145942	TMCO5A
145946	SPATA8
145957	NRG4
146	ADRA1D
1460	CSNK2B
146050	ZSCAN29
146057	TTBK2
146059	CDAN1
146167	SLC38A8
146177	VWA3A
146198	ZFP90
1462	VCAN
146206	RLTPR
146212	KCTD19
146223	CMTM4
146225	CMTM2
146227	BEAN
146279	TEKT5
1463	NCAN
146310	RNF151
146325	C16orf11
146330	FBXL16
146378	C16orf92
146395	GSG1L
1464	CSPG4
146433	IL34
146434	ZNF597
146439	CCDC64B
146456	TMED6
1465	CSRP1
146540	ZNF785
146542	ZNF688
146547	PRSS36
146556	C16orf89
146562	C16orf71
1466	CSRP2
146664	MGAT5B
146691	TOM1L2
146705	C17orf56
146712	B3GNTL1
146713	HRNBP3
146722	CD300LF
146723	C17orf77
146754	DNAH2
146760	RTN4RL1
146779	EFCAB3
1468	SLC25A10
146802	SLC47A2
146845	WDR16
146849	CCDC42
146850	PIK3R6
146852	ODF4
146853	C17orf50
146857	SLFN13
146861	AMAC1
146862	UNC45B
146894	CD300LG
1469	CST1
146909	KIF18B
146923	RUNDC1
146956	EME1
147	ADRA1B
1470	CST2
147007	TMEM199
147011	PROCA1
147015	DHRS13
1471	CST3
147111	NOTUM
147138	TMC8
147179	WIPF2
147183	KRT25
147184	TMEM99
1472	CST4
1473	CST5
147323	STARD6
147339	C18orf25
147372	CCBE1
147381	CBLN2
1474	CST6
147409	DSG4
147463	ANKRD29
147495	APCDD1
1475	CSTA
147525	C18orf18
1476	CSTB
147650	NCRNA00085
147657	ZNF480
147658	ZNF534
147660	ZNF578
147685	C19orf18
147686	ZNF418
147687	ZNF417
147694	ZNF548
147699	PPM1N
1477	CSTF1
147700	KLC3
147719	LYPD4
147741	ZNF560
147744	TMEM190
147746	HIPK4
147798	TMC4
1478	CSTF2
147807	ZNF524
147808	ZNF784
147837	ZNF563
147841	SPC24
147872	CCDC155
1479	CSTF3
147906	DACT3
147912	SIX5
147920	IGFL2
147923	ZNF420
147929	ZNF565
147945	NLRP4
147947	ZNF542
147948	ZNF582
147949	ZNF583
147965	FAM98C
147968	CAPN12
147991	DPY19L3
148	ADRA1A
148014	TTC9B
148022	TICAM1
148066	ZNRF4
148103	ZNF599
148109	FAM187B
148113	CILP2
148137	C19orf55
148156	ZNF558
148170	CDC42EP5
1482	NKX2-5
148203	ZNF738
148206	ZNF714
148213	ZNF681
148223	C19orf25
148229	ATP8B3
148252	DIRAS1
148254	ZNF555
148266	ZNF569
148268	ZNF570
148281	SYT6
148304	C1orf74
148327	CREB3L4
148345	C1orf127
148362	C1orf58
148398	SAMD11
148413	LOC148413
148418	SAMD13
148423	C1orf52
148479	PHF13
148523	C1orf51
148534	TMEM56
148581	UBE2U
1486	CTBS
148641	SLC35F3
148645	C1orf211
1487	CTBP1
148738	HFE2
148741	ANKRD35
148753	FAM163A
148789	B3GALNT2
1488	CTBP2
148808	MFSD4
148811	PM20D1
148823	C1orf150
148867	SLC30A7
148870	CCDC27
148898	C1orf213
1489	CTF1
148930	KNCN
148932	MOBKL2C
148979	GLIS1
1490	CTGF
149018	LELP1
149041	RC3H1
149069	DCDC2B
149076	ZNF362
149095	DCST1
1491	CTH
149111	CNIH3
149175	MANEAL
149233	IL23R
149281	METTL11B
149297	FAM78B
1493	CTLA4
149345	SHISA4
149371	EXOC8
149420	PDIK1L
149428	BNIPL
149461	CLDN19
149465	WDR65
149466	C1orf210
149473	CCDC24
149478	BTBD19
149483	CCDC17
149499	C1orf92
1495	CTNNA1
149563	C1orf64
1496	CTNNA2
149603	RNF187
149620	LOC149620
149628	PYHIN1
149643	C1orf227
149647	FAM71A
149685	ADIG
149699	GTSF1L
1497	CTNS
149708	WFDC5
149837	LOC149837
149840	C20orf196
1499	CTNNB1
149950	LOC149950
149951	COMMD7
149954	C20orf186
149986	LSM14B
149998	LIPI
15	AANAT
150	ADRA2A
150000	ABCC13
150082	LCA5L
150084	IGSF5
1501	CTNND2
150159	NHEDC1
150165	XKR3
150209	AIFM3
150223	YDJC
150248	C22orf15
150274	HSCB
150275	CCDC117
150280	HORMAD2
150290	DUSP18
150297	C22orf42
1503	CTPS
150350	ENTHD1
150353	DNAJB7
150356	CHADL
150365	MEI1
150368	FAM109B
150372	NFAM1
150379	PNPLA5
150383	C22orf40
150465	TTL
150468	CKAP2L
150483	TEKT4
150538	FLJ32063
150568	LOC150568
150572	SMYD1
150590	C2orf15
1506	CTRL
150677	OTOS
150678	MYEOV2
150681	OR6B3
150684	COMMD1
150696	PROM2
150709	ANKAR
150726	FBXO41
150737	TTC30B
150771	ITPRIPL1
1508	CTSB
150864	FAM117B
1509	CTSD
150921	TCF23
150962	PUS10
151	ADRA2B
1510	CTSE
151011	Septin 10
151050	C2orf67
151056	PLB1
1511	CTSG
151112	ZSWIM2
151121	LOC151121
151126	ZNF385B
151188	ARL6IP6
151194	FAM119A
151195	CCNYL1
1512	CTSH
151242	PPP1R1C
151246	SGOL2
151254	ALS2CR11
151258	SLC38A11
151278	CCDC140
151295	SLC23A3
1513	CTSK
151306	GPBAR1
151313	FAHD2B
151354	FAM84A
151393	FAM82A1
1514	CTSL1
151449	GDF7
151473	SLC16A14
1515	CTSL2
151507	MSL3L2
151516	ASPRV1
151525	WDSUB1
151531	UPP2
151556	GPR155
151613	TTC14
151636	DTX3L
151647	FAM19A4
151648	SGOL1
151651	EFHB
151742	PPM1L
151760	LOC151760
151790	WDR49
151827	LRRC34
151835	CPNE9
151871	DPPA2
151887	CCDC80
151888	BTLA
1519	CTSO
151903	CCDC12
151963	C3orf59
151987	PPP4R2
152	ADRA2C
1520	CTSS
152002	C3orf21
152006	RNF38
152007	GLIPR2
152065	C3orf22
152078	C3orf55
152098	ZCWPW2
1521	CTSW
152100	CMC1
152110	NEK10
152118	C3orf79
152137	CCDC50
152138	PYDC2
152185	CCDC52
152189	CMTM8
152195	NUDT16P1
1522	CTSZ
152206	CCDC13
152273	FGD5
1523	CUX1
152330	CNTN4
1524	CX3CR1
152404	IGSF11
152405	C3orf30
152485	ZNF827
1525	CXADR
152503	SH3D19
152518	NFXL1
152519	NIPAL1
152559	PAQR3
152573	SHISA3
152579	SCFD2
152687	ZNF595
152756	C4orf39
152789	JAKMIP1
1528	CYB5A
152815	THAP6
152816	C4orf26
152831	KLB
152877	FAM53A
152926	PPM1K
152940	C4orf45
152992	C4orf23
153	ADRB1
153020	RASGEF1B
153090	DAB2IP
153129	SLC38A9
153201	SLC36A2
153218	SPINK13
153222	C5orf41
153241	CEP120
153328	LOC153328
153339	TMEM167A
153364	MBLAC2
153396	TMEM161B
1534	CYB561
153443	SRFBP1
153478	PLEKHG4B
1535	CYBA
153527	ZMAT2
153562	MARVELD2
153571	C5orf38
153572	IRX2
153579	BTNL9
1536	CYBB
153642	ARSK
153643	FAM81B
153657	TTC23L
1537	CYC1
153733	CCDC112
153745	FAM71B
153768	PRELID2
153769	SH3RF2
153770	PLAC8L1
1538	CYLC1
153830	RNF145
1539	CYLC2
153918	C6orf94
154	ADRB2
1540	CYLD
154007	SNRNP48
154043	CNKSR3
154064	RAET1L
154075	SAMD3
154091	SLC2A12
154141	MBOAT1
154150	HDGFL1
154197	PNLDC1
154214	RNF217
154215	NKAIN2
154288	C6orf221
1543	CYP1A1
154313	C6orf165
154386	C6orf195
1544	CYP1A2
154467	C6orf129
1545	CYP1B1
154661	RUNDC3B
154664	ABCA13
154743	C7orf60
154790	CLEC2L
154791	C7orf55
154796	AMOT
154807	VKORC1L1
154810	AMOTL1
154865	IQUB
154881	KCTD7
154907	C7orf66
155	ADRB3
155006	TMEM213
155038	GIMAP8
155051	CRYGN
155054	ZNF425
155061	ZNF746
155066	ATP6V0E2
1551	CYP3A7
155184	SLC2A7
155185	AMZ1
1553	CYP2A13
155368	WBSCR27
155382	VPS37D
155400	NSUN5P1
155435	RBM33
155465	AGR3
1555	CYP2B6
1556	CYP2B7P1
1557	CYP2C19
1558	CYP2C8
1559	CYP2C9
156	ADRBK1
1562	CYP2C18
1565	CYP2D6
157	ADRBK2
1571	CYP2E1
157285	SGK223
1573	CYP2J2
157310	PEBP4
157313	CDCA2
157378	TMEM65
157506	RDH10
157567	ANKRD46
157570	ESCO2
157574	FBXO16
